sample_index,node_address,timestamp_sec,x,y,z,magnitude_xy,magnitude_xyz,base_rssi,node_rssi
1170,56384,10.9529,-0.00610991,-0.00558904,0,0.0082806,0.0082806,-44,-43
1171,56384,10.9605,-0.00644045,-0.00551092,0,0.00847642,0.00847642,-46,-45
1172,56384,10.9685,-0.00529142,-0.00769836,0,0.00934151,0.00934151,-49,-47
1173,56384,10.9762,-0.00603121,-0.00644839,0,0.00882934,0.00882934,-53,-50
1174,56384,10.9842,-0.00546456,-0.00490156,0,0.00734076,0.00734076,-58,-55
1175,56384,11.0002,-0.00673952,-0.00663589,0,0.00945812,0.00945812,-54,-58
1176,56384,11.0089,-0.00729043,-0.00719837,0,0.0102453,0.0102453,-52,-54
1177,56384,11.0165,-0.00880149,-0.00732337,0,0.0114498,0.0114498,-48,-51
1178,56384,11.0231,-0.00968294,-0.00796398,0,0.0125373,0.0125373,-44,-47
1179,56384,11.0307,-0.00777837,-0.0119639,0,0.0142702,0.0142702,-42,-44
1180,56384,11.0385,-0.00957276,-0.0111514,0,0.0146966,0.0146966,-41,-43
1181,56384,11.0461,-0.010832,-0.0107764,0,0.0152795,0.0152795,-39,-41
1182,56384,11.0539,-0.0100292,-0.0106045,0,0.0145959,0.0145959,-38,-39
1183,56384,11.0617,-0.0105329,-0.00929207,0,0.0140458,0.0140458,-37,-38
1184,56384,11.0698,-0.009982,-0.00951081,0,0.0137875,0.0137875,-36,-37
1185,56384,11.0783,-0.00969868,-0.0110264,0,0.0146849,0.0146849,-36,-36
1186,56384,11.0855,-0.0101237,-0.00846396,0,0.0131957,0.0131957,-36,-36
1187,56384,11.0938,-0.00938387,-0.00907332,0,0.0130531,0.0130531,-36,-36
1188,56384,11.1014,-0.0106588,-0.00805772,0,0.0133618,0.0133618,-37,-37
1189,56384,11.1092,-0.0084552,-0.00852646,0,0.012008,0.012008,-37,-37
1190,56384,11.1169,-0.0069284,-0.0101202,0,0.0122646,0.0122646,-38,-37
1191,56384,11.1249,-0.00697562,-0.00740149,0,0.0101706,0.0101706,-39,-39
1192,56384,11.1328,-0.00686544,-0.00590153,0,0.00905331,0.00905331,-39,-39
1193,56384,11.1405,-0.00762097,-0.00768273,0,0.0108214,0.0108214,-39,-39
1194,56384,11.1478,-0.0082191,-0.00940144,0,0.0124876,0.0124876,-39,-39
1195,56384,11.1554,-0.00697562,-0.00896395,0,0.0113583,0.0113583,-39,-40
1196,56384,11.1632,-0.00779411,-0.00847959,0,0.0115174,0.0115174,-39,-39
1197,56384,11.1711,-0.00847094,-0.0081671,0,0.0117668,0.0117668,-39,-39
1198,56384,11.1791,-0.00869131,-0.0099483,0,0.0132101,0.0132101,-39,-39
1199,56384,11.1871,-0.00949406,-0.00974518,0,0.0136054,0.0136054,-40,-39
1200,56384,11.1951,-0.00870705,-0.00888583,0,0.0124407,0.0124407,-40,-40
1201,56384,11.2036,-0.00939962,-0.00946394,0,0.0133386,0.0133386,-40,-40
1202,56384,11.21,-0.0102181,-0.00897957,0,0.013603,0.013603,-40,-40
1203,56384,11.2177,-0.0110681,-0.0102295,0,0.0150714,0.0150714,-41,-41
1204,56384,11.2257,-0.0113042,-0.00983893,0,0.0149863,0.0149863,-41,-41
1205,56384,11.2338,-0.0105801,-0.00926082,0,0.0140607,0.0140607,-40,-40
1206,56384,11.2417,-0.009982,-0.00930769,0,0.0136482,0.0136482,-40,-40
1207,56384,11.25,-0.0107848,-0.00779211,0,0.0133052,0.0133052,-40,-40
1208,56384,11.2578,-0.00817188,-0.0105577,0,0.0133508,0.0133508,-40,-40
1209,56384,11.2658,-0.00810892,-0.00999517,0,0.0128708,0.0128708,-40,-40
1210,56384,11.2735,-0.00796726,-0.00799523,0,0.0112872,0.0112872,-40,-40
1211,56384,11.2815,-0.00878575,-0.00566716,0,0.010455,0.010455,-40,-40
1212,56384,11.2893,-0.006771,-0.00862021,0,0.0109615,0.0109615,-40,-40
1213,56384,11.2971,-0.0056377,-0.00922957,0,0.0108152,0.0108152,-40,-40
1214,56384,11.3048,-0.00629879,-0.00683901,0,0.00929768,0.00929768,-40,-40
1215,56384,11.312,-0.00610991,-0.00565154,0,0.00832291,0.00832291,-39,-39
1216,56384,11.3203,-0.00678674,-0.00630777,0,0.00926541,0.00926541,-39,-39
1217,56384,11.3291,-0.00645619,-0.0098233,0,0.011755,0.011755,-39,-39
1218,56384,11.3362,-0.00519698,-0.00874521,0,0.0101729,0.0101729,-39,-39
1219,56384,11.3437,-0.00803022,-0.00697963,0,0.0106395,0.0106395,-39,-39
1220,56384,11.3514,-0.00746357,-0.00699525,0,0.0102293,0.0102293,-39,-39
1221,56384,11.3592,-0.00774689,-0.00733899,0,0.0106712,0.0106712,-39,-39
1222,56384,11.367,-0.00984034,-0.00844834,0,0.0129695,0.0129695,-39,-39
1223,56384,11.3748,-0.00858112,-0.0098858,0,0.0130906,0.0130906,-39,-39
1224,56384,11.3826,-0.010045,-0.00908895,0,0.0135466,0.0135466,-39,-39
1225,56384,11.3904,-0.0106746,-0.00890145,0,0.013899,0.013899,-39,-39
1226,56384,11.3983,-0.0102653,-0.0113233,0,0.0152838,0.0152838,-39,-39
1227,56384,11.4139,-0.0110838,-0.0116983,0,0.0161152,0.0161152,-39,-39
1228,56384,11.4216,-0.011257,-0.00871396,0,0.0142356,0.0142356,-39,-39
1229,56384,11.4293,-0.0113199,-0.00840147,0,0.014097,0.014097,-39,-39
1230,56384,11.4372,-0.0086126,-0.0128232,0,0.0154471,0.0154471,-39,-39
1231,56384,11.4449,-0.00910055,-0.00921394,0,0.0129506,0.0129506,-39,-39
1232,56384,11.453,-0.00944684,-0.00726087,0,0.0119148,0.0119148,-39,-39
1233,56384,11.4605,-0.0095885,-0.00783898,0,0.012385,0.012385,-38,-39
1234,56384,11.4684,-0.00894315,-0.00885458,0,0.012585,0.012585,-38,-38
1235,56384,11.4762,-0.00622009,-0.0109326,0,0.0125782,0.0125782,-38,-38
1236,56384,11.4841,-0.00582659,-0.00701088,0,0.009116,0.009116,-38,-38
1237,56384,11.4919,-0.00735339,-0.00569841,0,0.00930291,0.00930291,-38,-38
1238,56384,11.4999,-0.0068497,-0.00802648,0,0.0105519,0.0105519,-38,-38
1239,56384,11.5082,-0.0071645,-0.00876083,0,0.0113173,0.0113173,-37,-38
1240,56384,11.5157,-0.0068497,-0.00868271,0,0.0110593,0.0110593,-37,-37
1241,56384,11.5232,-0.00763671,-0.00733899,0,0.0105915,0.0105915,-37,-37
1242,56384,11.5313,-0.00812466,-0.00835459,0,0.0116537,0.0116537,-37,-37
1243,56384,11.5389,-0.00850242,-0.00779211,0,0.0115329,0.0115329,-37,-37
1244,56384,11.5467,-0.00906907,-0.0100577,0,0.0135427,0.0135427,-37,-37
1245,56384,11.5543,-0.00840798,-0.00924519,0,0.0124967,0.0124967,-37,-37
1246,56384,11.5623,-0.00765245,-0.00947956,0,0.0121829,0.0121829,-37,-37
1247,56384,11.5696,-0.0095098,-0.00868271,0,0.0128773,0.0128773,-37,-37
1248,56384,11.5776,-0.00917925,-0.00924519,0,0.0130281,0.0130281,-37,-37
1249,56384,11.5853,-0.00891167,-0.0116983,0,0.014706,0.014706,-36,-37
1250,56384,11.5933,-0.00895889,-0.00818272,0,0.0121334,0.0121334,-36,-36
1251,56384,11.6006,-0.00993478,-0.00705775,0,0.0121865,0.0121865,-36,-36
1252,56384,11.6084,-0.00963572,-0.00901082,0,0.0131925,0.0131925,-36,-36
1253,56384,11.6165,-0.0084552,-0.0110733,0,0.0139323,0.0139323,-36,-36
1254,56384,11.6246,-0.00850242,-0.0088077,0,0.012242,0.012242,-36,-36
1255,56384,11.6331,-0.00817188,-0.00771398,0,0.0112377,0.0112377,-36,-36
1256,56384,11.6412,-0.00744783,-0.00840147,0,0.0112274,0.0112274,-36,-36
1257,56384,11.6487,-0.00788855,-0.00858896,0,0.0116619,0.0116619,-36,-36
1258,56384,11.6565,-0.00703858,-0.00849521,0,0.0110322,0.0110322,-36,-36
1259,56384,11.6641,-0.00727469,-0.0071515,0,0.0102012,0.0102012,-36,-36
1260,56384,11.6717,-0.00747931,-0.00772961,0,0.0107558,0.0107558,-36,-36
1261,56384,11.6787,-0.00785707,-0.00722962,0,0.0106771,0.0106771,-36,-36
1262,56384,11.6866,-0.00955702,-0.00908895,0,0.0131888,0.0131888,-35,-36
1263,56384,11.6944,-0.00724321,-0.0102139,0,0.0125215,0.0125215,-35,-35
1264,56384,11.7026,-0.0081404,-0.00902645,0,0.012155,0.012155,-36,-35
1265,56384,11.7103,-0.00987182,-0.00683901,0,0.0120094,0.0120094,-36,-35
1266,56384,11.7179,-0.00891167,-0.00913582,0,0.0127625,0.0127625,-35,-35
1267,56384,11.7259,-0.0096672,-0.0104483,0,0.0142345,0.0142345,-35,-35
1268,56384,11.734,-0.00872279,-0.0110733,0,0.0140963,0.0140963,-35,-35
1269,56384,11.7418,-0.00881723,-0.00841709,0,0.0121898,0.0121898,-35,-35
1270,56384,11.7499,-0.0107218,-0.00716712,0,0.0128967,0.0128967,-35,-35
1271,56384,11.7574,-0.00925795,-0.0100108,0,0.0136355,0.0136355,-35,-35
1272,56384,11.7655,-0.0095885,-0.0111514,0,0.0147069,0.0147069,-35,-35
1273,56384,11.7731,-0.0098246,-0.00771398,0,0.0124911,0.0124911,-35,-35
1274,56384,11.7811,-0.00864408,-0.00972955,0,0.0130148,0.0130148,-35,-35
1275,56384,11.789,-0.00903759,-0.00840147,0,0.0123395,0.0123395,-35,-35
1276,56384,11.7973,-0.00839224,-0.00929207,0,0.0125209,0.0125209,-35,-35
1277,56384,11.8053,-0.00760523,-0.00840147,0,0.0113324,0.0113324,-35,-35
1278,56384,11.8125,-0.007983,-0.00794835,0,0.0112652,0.0112652,-35,-35
1279,56384,11.8202,-0.006771,-0.00788585,0,0.0103939,0.0103939,-35,-35
1280,56384,11.8282,-0.00760523,-0.00801085,0,0.011046,0.011046,-35,-35
1281,56384,11.8357,-0.00725895,-0.00822959,0,0.0109735,0.0109735,-35,-35
1282,56384,11.8515,-0.0057164,-0.0088077,0,0.0105001,0.0105001,-35,-35
1283,56384,11.8595,-0.00648768,-0.00716712,0,0.00966735,0.00966735,-35,-35
1284,56384,11.867,-0.00815614,-0.00971393,0,0.012684,0.012684,-35,-35
1285,56384,11.8749,-0.00851816,-0.0109639,0,0.013884,0.013884,-35,-35
1286,56384,11.8826,-0.00741635,-0.00910457,0,0.0117429,0.0117429,-35,-35
1287,56384,11.8905,-0.00843946,-0.00785461,0,0.0115291,0.0115291,-35,-35
1288,56384,11.8981,-0.00949406,-0.00835459,0,0.0126466,0.0126466,-35,-35
1289,56384,11.9061,-0.00955702,-0.0111358,0,0.0146745,0.0146745,-35,-35
1290,56384,11.9136,-0.00944684,-0.010292,0,0.0139703,0.0139703,-35,-35
1291,56384,11.9215,-0.00892741,-0.00837022,0,0.0122376,0.0122376,-35,-35
1292,56384,11.9293,-0.00889593,-0.0100264,0,0.013404,0.013404,-35,-35
1293,56384,11.9372,-0.0110209,-0.00872958,0,0.0140593,0.0140593,-35,-35
1294,56384,11.945,-0.00925795,-0.00921394,0,0.0130616,0.0130616,-35,-35
1295,56384,11.9532,-0.00927369,-0.00924519,0,0.0130948,0.0130948,-35,-35
1296,56384,11.9606,-0.007983,-0.00883895,0,0.0119103,0.0119103,-35,-35
1297,56384,11.9691,-0.00840798,-0.00808897,0,0.0116673,0.0116673,-35,-35
1298,56384,11.9772,-0.011131,-0.0089327,0,0.0142721,0.0142721,-35,-35
1299,56384,11.9848,-0.00826632,-0.00997955,0,0.0129585,0.0129585,-35,-35
1300,56384,12.0003,-0.00732191,-0.00787023,0,0.0107495,0.0107495,-35,-35
1301,56384,12.0085,-0.0065349,-0.00701088,0,0.00958422,0.00958422,-36,-35
1302,56384,12.0172,-0.00743209,-0.00877646,0,0.0115005,0.0115005,-35,-35
1303,56384,12.0227,-0.00691266,-0.00876083,0,0.0111596,0.0111596,-35,-35
1304,56384,12.0305,-0.00762097,-0.00576091,0,0.00955339,0.00955339,-35,-35
1305,56384,12.0384,-0.0081404,-0.00763586,0,0.0111612,0.0111612,-35,-35
1306,56384,12.0465,-0.00839224,-0.00793273,0,0.0115481,0.0115481,-35,-35
1307,56384,12.0543,-0.00793577,-0.0105889,0,0.0132326,0.0132326,-35,-35
1308,56384,12.0622,-0.00752653,-0.00818272,0,0.0111178,0.0111178,-35,-35
1309,56384,12.07,-0.00787281,-0.00744837,0,0.0108379,0.0108379,-35,-35
1310,56384,12.0775,-0.00869131,-0.00837022,0,0.0120665,0.0120665,-35,-35
1311,56384,12.0851,-0.00903759,-0.0101045,0,0.0135565,0.0135565,-35,-35
1312,56384,12.0933,-0.00957276,-0.00869833,0,0.0129344,0.0129344,-35,-35
1313,56384,12.1016,-0.00776263,-0.00897957,0,0.0118698,0.0118698,-35,-35
1314,56384,12.1095,-0.00872279,-0.00837022,0,0.0120891,0.0120891,-35,-35
1315,56384,12.1181,-0.0098246,-0.00733899,0,0.0122631,0.0122631,-35,-35
1316,56384,12.1265,-0.0094311,-0.011417,0,0.0148086,0.0148086,-35,-35
1317,56384,12.1335,-0.00856538,-0.00897957,0,0.0124096,0.0124096,-35,-35
1318,56384,12.1409,-0.0066923,-0.00922957,0,0.0114005,0.0114005,-35,-35
1319,56384,12.149,-0.00766819,-0.00674526,0,0.0102127,0.0102127,-35,-35
1320,56384,12.1564,-0.00911629,-0.00782336,0,0.012013,0.012013,-35,-35
1321,56384,12.1642,-0.00699136,-0.011042,0,0.0130693,0.0130693,-35,-35
1322,56384,12.1719,-0.00883297,-0.00857334,0,0.0123095,0.0123095,-35,-35
1323,56384,12.1792,-0.00777837,-0.00652652,0,0.0101537,0.0101537,-35,-35
1324,56384,12.1866,-0.00744783,-0.00841709,0,0.0112391,0.0112391,-35,-35
1325,56384,12.1943,-0.00796726,-0.00946394,0,0.0123711,0.0123711,-35,-35
1326,56384,12.2023,-0.00732191,-0.00913582,0,0.0117078,0.0117078,-35,-35
1327,56384,12.21,-0.00810892,-0.00827647,0,0.0115868,0.0115868,-35,-35
1328,56384,12.2178,-0.00843946,-0.00826084,0,0.0118096,0.0118096,-35,-35
1329,56384,12.2259,-0.00851816,-0.00941706,0,0.012698,0.012698,-35,-35
1330,56384,12.2339,-0.00993478,-0.0103233,0,0.0143273,0.0143273,-35,-35
1331,56384,12.2421,-0.00831354,-0.00857334,0,0.0119422,0.0119422,-35,-35
1332,56384,12.2504,-0.00856538,-0.00908895,0,0.012489,0.012489,-35,-35
1333,56384,12.258,-0.0104542,-0.00933894,0,0.0140181,0.0140181,-35,-35
1334,56384,12.2656,-0.0102024,-0.00902645,0,0.0136222,0.0136222,-35,-35
1335,56384,12.2733,-0.00954128,-0.0119795,0,0.0153148,0.0153148,-35,-35
1336,56384,12.2811,-0.00888019,-0.00922957,0,0.0128079,0.0128079,-35,-35
1337,56384,12.2886,-0.00862834,-0.00765149,0,0.0115323,0.0115323,-35,-35
1338,56384,12.2966,-0.00928943,-0.00805772,0,0.0122972,0.0122972,-35,-35
1339,56384,12.3041,-0.00900611,-0.0098858,0,0.0133731,0.0133731,-35,-35
1340,56384,12.3119,-0.00722747,-0.00954206,0,0.0119703,0.0119703,-35,-35
1341,56384,12.3196,-0.00768393,-0.00694838,0,0.0103597,0.0103597,-35,-35
1342,56384,12.3277,-0.00784133,-0.007214,0,0.010655,0.010655,-34,-35
1343,56384,12.3355,-0.00796726,-0.00837022,0,0.0115559,0.0115559,-34,-35
1344,56384,12.3434,-0.00645619,-0.00902645,0,0.0110977,0.0110977,-35,-35
1345,56384,12.3511,-0.00858112,-0.00737024,0,0.0113118,0.0113118,-34,-35
1346,56384,12.359,-0.0057164,-0.00735462,0,0.00931492,0.00931492,-35,-35
1347,56384,12.3669,-0.00765245,-0.00835459,0,0.0113296,0.0113296,-35,-35
1348,56384,12.3748,-0.00886445,-0.00822959,0,0.0120956,0.0120956,-36,-35
1349,56384,12.3825,-0.00839224,-0.00957331,0,0.012731,0.012731,-36,-36
1350,56384,12.3904,-0.00809318,-0.00749524,0,0.0110308,0.0110308,-36,-36
1351,56384,12.3975,-0.00634601,-0.00760461,0,0.00990465,0.00990465,-36,-36
1352,56384,12.4053,-0.0081404,-0.00793273,0,0.0113664,0.0113664,-35,-35
1353,56384,12.4131,-0.0086126,-0.00974518,0,0.0130056,0.0130056,-35,-35
1354,56384,12.4211,-0.00787281,-0.0106983,0,0.0132829,0.0132829,-35,-35
1355,56384,12.4292,-0.00796726,-0.00787023,0,0.011199,0.011199,-34,-35
1356,56384,12.4374,-0.00894315,-0.00677651,0,0.0112206,0.0112206,-35,-34
1357,56384,12.4453,-0.00944684,-0.010917,0,0.0144369,0.0144369,-34,-34
1358,56384,12.4533,-0.00968294,-0.0116983,0,0.0151858,0.0151858,-34,-34
1359,56384,12.4609,-0.00843946,-0.00747962,0,0.0112769,0.0112769,-34,-34
1360,56384,12.4688,-0.00881723,-0.00677651,0,0.0111205,0.0111205,-35,-34
1361,56384,12.4766,-0.0110996,-0.00782336,0,0.0135796,0.0135796,-36,-35
1362,56384,12.4846,-0.00807744,-0.0114014,0,0.0139727,0.0139727,-38,-37
1363,56384,12.4923,-0.00832928,-0.00985455,0,0.0129031,0.0129031,-40,-39
1364,56384,12.5096,-0.00834502,-0.00730774,0,0.0110925,0.0110925,-41,-40
1365,56384,12.5159,-0.0105014,-0.00812022,0,0.0132747,0.0132747,-42,-42
1366,56384,12.5235,-0.00914777,-0.00896395,0,0.0128076,0.0128076,-42,-43
1367,56384,12.5311,-0.00790429,-0.00962018,0,0.0124509,0.0124509,-41,-42
1368,56384,12.5392,-0.00859686,-0.00793273,0,0.0116976,0.0116976,-39,-40
1369,56384,12.5556,-0.00807744,-0.006964,0,0.010665,0.010665,-38,-39
1370,56384,12.5704,-0.00919499,-0.0106983,0,0.0141068,0.0141068,-36,-36
1371,56384,12.5785,-0.00884871,-0.00730774,0,0.0114762,0.0114762,-35,-35
1372,56384,12.586,-0.00810892,-0.00771398,0,0.011192,0.011192,-34,-34
1373,56384,12.5938,-0.00815614,-0.0102764,0,0.0131197,0.0131197,-35,-34
1374,56384,12.6016,-0.00878575,-0.00977643,0,0.0131441,0.0131441,-36,-35
1375,56384,12.6096,-0.00925795,-0.00701088,0,0.011613,0.011613,-36,-36
1376,56384,12.6163,-0.00848668,-0.00808897,0,0.0117241,0.0117241,-37,-37
1377,56384,12.6241,-0.00784133,-0.00840147,0,0.0114922,0.0114922,-38,-38
1378,56384,12.6321,-0.00721172,-0.00972955,0,0.0121109,0.0121109,-38,-38
1379,56384,12.6401,-0.00785707,-0.00807335,0,0.0112655,0.0112655,-38,-38
1380,56384,12.6481,-0.00788855,-0.00829209,0,0.011445,0.011445,-37,-38
1381,56384,12.6561,-0.00686544,-0.00916707,0,0.0114529,0.0114529,-37,-37
1382,56384,12.6636,-0.00892741,-0.00752649,0,0.0116768,0.0116768,-37,-37
1383,56384,12.671,-0.00867557,-0.00865146,0,0.0122521,0.0122521,-37,-37
1384,56384,12.6788,-0.00804596,-0.00852646,0,0.0117234,0.0117234,-38,-37
1385,56384,12.687,-0.00760523,-0.00819835,0,0.0111827,0.0111827,-39,-38
1386,56384,12.6951,-0.00895889,-0.00679213,0,0.0112425,0.0112425,-39,-39
1387,56384,12.7035,-0.00842372,-0.00993267,0,0.0130237,0.0130237,-39,-39
1388,56384,12.7112,-0.00768393,-0.0097608,0,0.0124224,0.0124224,-39,-39
1389,56384,12.7257,-0.00773115,-0.00757336,0,0.0108225,0.0108225,-38,-38
1390,56384,12.734,-0.00810892,-0.00763586,0,0.0111383,0.0111383,-37,-37
1391,56384,12.7413,-0.00877001,-0.0109795,0,0.0140522,0.0140522,-37,-37
1392,56384,12.7492,-0.00725895,-0.00733899,0,0.0103225,0.0103225,-37,-37
1393,56384,12.757,-0.00769967,-0.00688588,0,0.0103296,0.0103296,-38,-37
1394,56384,12.7649,-0.00780985,-0.00799523,0,0.0111766,0.0111766,-39,-38
1395,56384,12.7729,-0.00705432,-0.00933894,0,0.0117038,0.0117038,-40,-39
1396,56384,12.7809,-0.0085339,-0.00858896,0,0.0121078,0.0121078,-41,-40
1397,56384,12.7888,-0.00697562,-0.00863583,0,0.0111012,0.0111012,-41,-41
1398,56384,12.7968,-0.00787281,-0.00852646,0,0.0116052,0.0116052,-43,-42
1399,56384,12.8046,-0.00807744,-0.00757336,0,0.0110725,0.0110725,-43,-43
1400,56384,12.8125,-0.0082978,-0.00935457,0,0.0125045,0.0125045,-42,-43
1401,56384,12.82,-0.00917925,-0.00763586,0,0.0119401,0.0119401,-42,-42
1402,56384,12.8279,-0.00884871,-0.00754211,0,0.0116268,0.0116268,-41,-42
1403,56384,12.8353,-0.0110838,-0.00677651,0,0.0129912,0.0129912,-40,-41
1404,56384,12.8433,-0.0130041,-0.00865146,0,0.0156191,0.0156191,-39,-39
1405,56384,12.8514,-0.0117921,-0.0135263,0,0.0179448,0.0179448,-39,-39
1406,56384,12.8592,-0.0129412,-0.0118232,0,0.0175289,0.0175289,-38,-39
1407,56384,12.8674,-0.010832,-0.0107452,0,0.0152575,0.0152575,-38,-38
1408,56384,12.8748,-0.0124375,-0.0118076,0,0.0171497,0.0171497,-38,-38
1409,56384,12.8831,-0.0108477,-0.0125107,0,0.0165587,0.0165587,-38,-38
1410,56384,12.8906,-0.00971442,-0.0122451,0,0.0156305,0.0156305,-38,-38
1411,56384,12.8989,-0.0110523,-0.00865146,0,0.0140357,0.0140357,-38,-38
1412,56384,12.9064,-0.0105014,-0.00449532,0,0.0114231,0.0114231,-38,-38
1413,56384,12.9137,-0.00847094,-0.00451094,0,0.00959716,0.00959716,-38,-38
1414,56384,12.9215,-0.00695988,-0.0033391,0,0.00771943,0.00771943,-38,-38
1415,56384,12.9295,-0.00787281,-0.00290161,0,0.0083905,0.0083905,-38,-38
1416,56384,12.9374,-0.00574788,-0.00521405,0,0.00776044,0.00776044,-38,-39
1417,56384,12.9453,-0.00691266,-0.00415158,0,0.00806353,0.00806353,-38,-38
1418,56384,12.9541,-0.00651916,-0.00690151,0,0.00949369,0.00949369,-39,-38
1419,56384,12.9616,-0.00727469,-0.00847959,0,0.0111725,0.0111725,-38,-39
1420,56384,12.9689,-0.00705432,-0.00743274,0,0.0102474,0.0102474,-38,-39
1421,56384,12.9765,-0.00899037,-0.00885458,0,0.0126186,0.0126186,-39,-39
1422,56384,12.9845,-0.00930517,-0.00921394,0,0.0130952,0.0130952,-39,-39
1423,56384,13.0013,-0.0103283,-0.0133388,0,0.01687,0.01687,-39,-39
1424,56384,13.0103,-0.0114144,-0.0140576,0,0.0181081,0.0181081,-39,-39
1425,56384,13.0168,-0.0127995,-0.01487,0,0.01962,0.01962,-39,-39
1426,56384,13.0235,-0.012768,-0.0133232,0,0.0184535,0.0184535,-39,-39
1427,56384,13.031,-0.0108635,-0.0119482,0,0.0161485,0.0161485,-39,-39
1428,56384,13.0391,-0.0116347,-0.00832334,0,0.0143054,0.0143054,-39,-39
1429,56384,13.0468,-0.0135708,-0.00883895,0,0.0161955,0.0161955,-38,-39
1430,56384,13.0545,-0.0115875,-0.00785461,0,0.0139988,0.0139988,-39,-39
1431,56384,13.0628,-0.00804596,-0.00682338,0,0.0105497,0.0105497,-39,-39
1432,56384,13.0706,-0.00779411,-0.00694838,0,0.0104417,0.0104417,-39,-38
1433,56384,13.0788,-0.00793577,-0.00732337,0,0.0107985,0.0107985,-39,-39
1434,56384,13.0865,-0.00760523,-0.00837022,0,0.0113093,0.0113093,-39,-39
1435,56384,13.0944,-0.00425256,-0.00735462,0,0.00849557,0.00849557,-39,-39
1436,56384,13.1008,-0.00365444,-0.00674526,0,0.0076716,0.0076716,-39,-39
1437,56384,13.1165,-0.00617287,-0.00794835,0,0.0100638,0.0100638,-39,-39
1438,56384,13.1323,-0.00754227,-0.00385471,0,0.00847022,0.00847022,-39,-39
1439,56384,13.1405,-0.0122801,-0.0060109,0,0.0136723,0.0136723,-39,-39
1440,56384,13.1484,-0.0157587,-0.00344847,0,0.0161316,0.0161316,-39,-39
1441,56384,13.1645,-0.0178679,-0.00437032,0,0.0183946,0.0183946,-39,-39
1442,56384,13.1723,-0.0163725,-0.0142138,0,0.0216816,0.0216816,-39,-39
1443,56384,13.1796,-0.0189539,-0.0139951,0,0.0235608,0.0235608,-39,-39
1444,56384,13.1876,-0.0196622,-0.0154013,0,0.024976,0.024976,-39,-39
1445,56384,13.1959,-0.0182614,-0.0184949,0,0.0259912,0.0259912,-39,-39
1446,56384,13.2123,-0.0186076,-0.0200262,0,0.0273366,0.0273366,-39,-39
1447,56384,13.2191,-0.0163096,-0.0146669,0,0.0219345,0.0219345,-38,-39
1448,56384,13.2266,-0.0144522,-0.0116045,0,0.0185346,0.0185346,-39,-38
1449,56384,13.2344,-0.0119023,-0.00691713,0,0.0137663,0.0137663,-39,-39
1450,56384,13.2421,-0.0112727,-0.00760461,0,0.0135979,0.0135979,-38,-39
1451,56384,13.2499,-0.00889593,-0.00390159,0,0.0097139,0.0097139,-38,-38
1452,56384,13.2611,-0.00629879,-0.0044172,0,0.00769327,0.00769327,-39,-38
1453,56384,13.2646,-0.00599973,-0.00363597,0,0.00701548,0.00701548,-39,-39
1454,56384,13.2724,-0.00733765,-0.00547967,0,0.00915794,0.00915794,-38,-39
1455,56384,13.2803,-0.00705432,-0.00935457,0,0.0117163,0.0117163,-39,-38
1456,56384,13.2883,-0.00807744,-0.00812022,0,0.0114535,0.0114535,-39,-39
1457,56384,13.2963,-0.00886445,-0.00733899,0,0.0115082,0.0115082,-38,-39
1458,56384,13.3043,-0.0117606,-0.0104014,0,0.0157004,0.0157004,-39,-38
1459,56384,13.312,-0.0107375,-0.0141201,0,0.017739,0.017739,-39,-39
1460,56384,13.3198,-0.0114458,-0.0122607,0,0.016773,0.016773,-38,-39
1461,56384,13.3278,-0.0149244,-0.0116358,0,0.0189243,0.0189243,-38,-38
1462,56384,13.3355,-0.0165772,-0.0127607,0,0.0209198,0.0209198,-39,-39
1463,56384,13.3435,-0.0191428,-0.0143701,0,0.0239363,0.0239363,-39,-39
1464,56384,13.351,-0.0184188,-0.0137451,0,0.0229821,0.0229821,-38,-38
1465,56384,13.3589,-0.0198354,-0.00907332,0,0.0218121,0.0218121,-38,-38
1466,56384,13.3667,-0.0192058,-0.0101358,0,0.0217163,0.0217163,-39,-38
1467,56384,13.3752,-0.0187336,-0.00955768,0,0.0210308,0.0210308,-38,-38
1468,56384,13.3834,-0.019678,-0.00935457,0,0.0217883,0.0217883,-39,-38
1469,56384,13.3915,-0.0175216,-0.0103389,0,0.0203445,0.0203445,-39,-39
1470,56384,13.399,-0.0154596,-0.00837022,0,0.0175801,0.0175801,-38,-39
1471,56384,13.4072,-0.0132245,-0.00827647,0,0.0156009,0.0156009,-38,-38
1472,56384,13.4139,-0.0117606,-0.00890145,0,0.0147495,0.0147495,-39,-39
1473,56384,13.422,-0.0102968,-0.0113076,0,0.0152934,0.0152934,-38,-39
1474,56384,13.4298,-0.00894315,-0.00968268,0,0.0131808,0.0131808,-38,-38
1475,56384,13.4377,-0.00865982,-0.00780773,0,0.0116599,0.0116599,-39,-38
1476,56384,13.4457,-0.00995052,-0.00701088,0,0.0121723,0.0121723,-38,-38
1477,56384,13.4535,-0.0105172,-0.00932332,0,0.0140547,0.0140547,-38,-38
1478,56384,13.4609,-0.010344,-0.0097608,0,0.0142222,0.0142222,-38,-38
1479,56384,13.4687,-0.011257,-0.00749524,0,0.013524,0.013524,-39,-38
1480,56384,13.4766,-0.0120755,-0.00991705,0,0.0156258,0.0156258,-38,-39
1481,56384,13.4844,-0.0144207,-0.0117608,0,0.0186084,0.0186084,-38,-38
